Chl,Chl_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.5864199974171755,0.34388841337076015,2013,13-708,2013-04-21,6,7,0,0,3,0.2441968
0.540981411040539,0.2926608870914126,2013,13-708,2013-04-28,7,8,0,0,3,0.2441968
0.540981411040539,0.2926608870914126,2013,13-708,2013-05-05,8,9,0,0,3,0.2441968
0.5338036188348457,0.2849463034811773,2013,13-708,2013-05-09,9,10,0,0,3,0.2441968
0.5372647151468037,0.28865337414177616,2013,13-636,2013-03-11,1,2,0,0,6,0.1179201
0.5372647151468037,0.28865337414177616,2013,13-636,2013-03-18,2,3,0,0,6,0.1179201
0.5372647151468037,0.28865337414177616,2013,13-636,2013-03-25,3,4,0,0,6,0.1179201
0.5372647151468037,0.28865337414177616,2013,13-636,2013-04-01,4,5,0,0,6,0.1179201
0.6222951007715146,0.3872511924442295,2013,13-636,2013-04-08,5,6,0,1,6,0.1179201
0.5864199974171755,0.34388841337076015,2013,13-636,2013-04-15,6,7,1,0,6,0.1179201
0.5864199974171755,0.34388841337076015,2013,13-636,2013-04-22,7,8,1,0,6,0.1179201
0.540981411040539,0.2926608870914126,2013,13-636,2013-04-29,8,9,1,0,6,0.1179201
0.540981411040539,0.2926608870914126,2013,13-636,2013-05-03,9,10,1,1,6,0.1179201
0.5986604021200144,0.3583942770664973,2007,07-222,2007-03-22,1,2,0,0,6,0.4360119
0.5986604021200144,0.3583942770664973,2007,07-222,2007-03-29,2,3,0,0,6,0.4360119
0.5986604021200144,0.3583942770664973,2007,07-222,2007-04-05,3,4,0,1,6,0.4360119
0.5023904043678165,0.2523961184008581,2007,07-222,2007-04-12,4,5,1,0,6,0.4360119
0.5023904043678165,0.2523961184008581,2007,07-222,2007-04-19,5,6,1,0,6,0.4360119
0.5023904043678165,0.2523961184008581,2007,07-222,2007-04-26,6,7,1,0,6,0.4360119
0.5023904043678165,0.2523961184008581,2007,07-222,2007-05-03,7,8,1,0,6,0.4360119
0.5023904043678165,0.2523961184008581,2007,07-222,2007-05-10,8,9,1,0,6,0.4360119
0.5023904043678165,0.2523961184008581,2007,07-222,2007-05-14,9,10,1,1,6,0.4360119
0.462953,0.214325480209,2010,10-445,2010-05-26,1,2,0,0,6,0.4641509
0.462953,0.214325480209,2010,10-445,2010-06-02,2,3,0,0,6,0.4641509
0.462953,0.214325480209,2010,10-445,2010-06-09,3,4,0,1,6,0.4641509
0.49827775316126277,0.2482807192954363,2010,10-445,2010-06-16,4,5,1,0,6,0.4641509
0.3875665871721413,0.150207859492261,2010,10-445,2010-06-23,5,6,1,0,6,0.4641509
0.3875665871721413,0.150207859492261,2010,10-445,2010-06-30,6,7,1,0,6,0.4641509
0.211974071428571,0.04493300695800492,2010,10-445,2010-07-07,7,8,1,0,6,0.4641509
0.211974071428571,0.04493300695800492,2010,10-445,2010-07-14,8,9,1,0,6,0.4641509
0.211974071428571,0.04493300695800492,2010,10-445,2010-07-18,9,10,1,1,6,0.4641509
0.5372647151468037,0.28865337414177616,2013,13-044,2013-03-18,1,2,0,0,3,0.2688022
0.5372647151468037,0.28865337414177616,2013,13-044,2013-03-25,2,3,0,0,3,0.2688022
0.5372647151468037,0.28865337414177616,2013,13-044,2013-04-01,3,4,0,0,3,0.2688022
0.6222951007715146,0.3872511924442295,2013,13-044,2013-04-08,4,5,0,0,3,0.2688022
0.5864199974171755,0.34388841337076015,2013,13-044,2013-04-15,5,6,0,0,3,0.2688022
0.5864199974171755,0.34388841337076015,2013,13-044,2013-04-22,6,7,0,0,3,0.2688022
0.540981411040539,0.2926608870914126,2013,13-044,2013-04-29,7,8,0,0,3,0.2688022
0.540981411040539,0.2926608870914126,2013,13-044,2013-05-06,8,9,0,0,3,0.2688022
0.5338036188348457,0.2849463034811773,2013,13-044,2013-05-10,9,10,0,1,3,0.2688022
0.5986604021200144,0.3583942770664973,2007,07-156,2007-03-31,1,2,0,0,3,0.6646826
0.5986604021200144,0.3583942770664973,2007,07-156,2007-04-07,2,3,0,0,3,0.6646826
0.5023904043678165,0.2523961184008581,2007,07-156,2007-04-14,3,4,0,0,3,0.6646826
0.5023904043678165,0.2523961184008581,2007,07-156,2007-04-21,4,5,0,1,3,0.6646826
0.5023904043678165,0.2523961184008581,2007,07-156,2007-04-28,5,6,1,0,3,0.6646826
0.5023904043678165,0.2523961184008581,2007,07-156,2007-05-05,6,7,1,0,3,0.6646826
0.5023904043678165,0.2523961184008581,2007,07-156,2007-05-12,7,8,1,0,3,0.6646826
0.5023904043678165,0.2523961184008581,2007,07-156,2007-05-19,8,9,1,0,3,0.6646826
0.5023904043678165,0.2523961184008581,2007,07-156,2007-05-23,9,10,1,1,3,0.6646826
0.5986604021200144,0.3583942770664973,2007,07-336,2007-04-07,1,2,0,0,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-04-14,2,3,0,0,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-04-21,3,4,0,0,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-04-28,4,5,0,0,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-05-05,5,6,0,1,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-05-12,6,7,1,0,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-05-19,7,8,1,0,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-05-26,8,9,1,0,3,0.7460318
0.5023904043678165,0.2523961184008581,2007,07-336,2007-05-30,9,10,1,1,3,0.7460318
0.5061379966122337,0.2561756716146455,2017,17-066,2017-02-12,1,2,0,0,3,0.01126947
0.5061379966122337,0.2561756716146455,2017,17-066,2017-02-19,2,3,0,0,3,0.01126947
0.6277773248320648,0.39410436957330386,2017,17-066,2017-02-26,3,4,0,0,3,0.01126947
0.6711651723618514,0.4504626885915136,2017,17-066,2017-03-05,4,5,0,0,3,0.01126947
0.6711651723618514,0.4504626885915136,2017,17-066,2017-03-12,5,6,0,0,3,0.01126947
0.6711651723618514,0.4504626885915136,2017,17-066,2017-03-19,6,7,0,0,3,0.01126947
0.8903209737509978,0.792671436300925,2017,17-066,2017-03-26,7,8,0,0,3,0.01126947
0.8903209737509978,0.792671436300925,2017,17-066,2017-04-02,8,9,0,0,3,0.01126947
0.8903209737509978,0.792671436300925,2017,17-066,2017-04-06,9,10,0,0,3,0.01126947
0.4944630851790338,0.24449374260476844,2018,18-137,2018-02-15,1,2,0,1,3,0.02196653
0.544246812249574,0.2962045926438231,2019,19-173,2019-05-07,1,2,0,0,3,0.2379078
0.544246812249574,0.2962045926438231,2019,19-173,2019-05-14,2,3,0,0,3,0.2379078
0.544246812249574,0.2962045926438231,2019,19-173,2019-05-21,3,4,0,0,3,0.2379078
0.544246812249574,0.2962045926438231,2019,19-173,2019-05-28,4,5,0,0,3,0.2379078
0.46186184349354353,0.2133163624752545,2019,19-173,2019-06-04,5,6,0,0,3,0.2379078
0.46186184349354353,0.2133163624752545,2019,19-173,2019-06-11,6,7,0,0,3,0.2379078
0.4230598394113346,0.17897962772274426,2019,19-173,2019-06-18,7,8,0,0,3,0.2379078
0.4230598394113346,0.17897962772274426,2019,19-173,2019-06-25,8,9,0,0,3,0.2379078
0.4230598394113346,0.17897962772274426,2019,19-173,2019-06-29,9,10,0,0,3,0.2379078
0.6277773248320648,0.39410436957330386,2017,17-353,2017-02-27,1,2,0,0,3,0.1796487
0.6711651723618514,0.4504626885915136,2017,17-353,2017-03-06,2,3,0,0,3,0.1796487
0.6711651723618514,0.4504626885915136,2017,17-353,2017-03-13,3,4,0,0,3,0.1796487
0.6711651723618514,0.4504626885915136,2017,17-353,2017-03-20,4,5,0,0,3,0.1796487
0.8903209737509978,0.792671436300925,2017,17-353,2017-03-27,5,6,0,0,3,0.1796487
0.8903209737509978,0.792671436300925,2017,17-353,2017-04-03,6,7,0,0,3,0.1796487
0.9199230641142668,0.8462584438893814,2017,17-353,2017-04-10,7,8,0,0,3,0.1796487
0.6994341988240167,0.4892081984845941,2017,17-353,2017-04-17,8,9,0,0,3,0.1796487
0.6994341988240167,0.4892081984845941,2017,17-353,2017-04-21,9,10,0,0,3,0.1796487
0.6277773248320648,0.39410436957330386,2017,17-358,2017-03-02,1,2,0,0,3,0.1796487
0.6711651723618514,0.4504626885915136,2017,17-358,2017-03-09,2,3,0,0,3,0.1796487
0.6711651723618514,0.4504626885915136,2017,17-358,2017-03-16,3,4,0,0,3,0.1796487
0.6711651723618514,0.4504626885915136,2017,17-358,2017-03-23,4,5,0,0,3,0.1796487
0.8903209737509978,0.792671436300925,2017,17-358,2017-03-30,5,6,0,0,3,0.1796487
0.8903209737509978,0.792671436300925,2017,17-358,2017-04-06,6,7,0,0,3,0.1796487
0.9199230641142668,0.8462584438893814,2017,17-358,2017-04-13,7,8,0,0,3,0.1796487
0.6994341988240167,0.4892081984845941,2017,17-358,2017-04-20,8,9,0,0,3,0.1796487
0.647364095075653,0.41908027159311906,2017,17-358,2017-04-24,9,10,0,0,3,0.1796487
0.8903209737509978,0.792671436300925,2017,17-606,2017-03-29,1,2,0,0,6,0.4988399
0.8903209737509978,0.792671436300925,2017,17-606,2017-04-05,2,3,0,1,6,0.4988399
0.6695699396562788,0.4483239040913128,2018,18-1470,2018-05-10,1,2,0,0,3,0.6928173
0.6695699396562788,0.4483239040913128,2018,18-1470,2018-05-17,2,3,0,0,3,0.6928173
0.7686404054172176,0.5908080728399446,2018,18-1470,2018-05-24,3,4,0,0,3,0.6928173
0.7686404054172176,0.5908080728399446,2018,18-1470,2018-05-31,4,5,0,0,3,0.6928173
0.7686404054172176,0.5908080728399446,2018,18-1470,2018-06-07,5,6,0,0,3,0.6928173
0.5721019861283587,0.3273006825320128,2018,18-1470,2018-06-14,6,7,0,0,3,0.6928173
0.4414622328612378,0.19488890304282977,2018,18-1470,2018-06-21,7,8,0,0,3,0.6928173
0.4414622328612378,0.19488890304282977,2018,18-1470,2018-06-28,8,9,0,0,3,0.6928173
0.3359673025119717,0.11287402835717071,2018,18-1470,2018-07-02,9,10,0,0,3,0.6928173
0.5372647151468037,0.28865337414177616,2013,13-124,2013-03-15,1,2,0,0,6,0.1685237
0.5372647151468037,0.28865337414177616,2013,13-124,2013-03-22,2,3,0,0,6,0.1685237
0.5372647151468037,0.28865337414177616,2013,13-124,2013-03-29,3,4,0,0,6,0.1685237
0.6222951007715146,0.3872511924442295,2013,13-124,2013-04-05,4,5,0,0,6,0.1685237
0.5864199974171755,0.34388841337076015,2013,13-124,2013-04-12,5,6,0,0,6,0.1685237
0.5864199974171755,0.34388841337076015,2013,13-124,2013-04-19,6,7,0,0,6,0.1685237
0.540981411040539,0.2926608870914126,2013,13-124,2013-04-26,7,8,0,0,6,0.1685237
0.540981411040539,0.2926608870914126,2013,13-124,2013-05-03,8,9,0,0,6,0.1685237
0.5338036188348457,0.2849463034811773,2013,13-124,2013-05-07,9,10,0,0,6,0.1685237
0.5372647151468037,0.28865337414177616,2013,13-245,2013-03-21,1,2,0,0,3,0.3082637
0.5372647151468037,0.28865337414177616,2013,13-245,2013-03-28,2,3,0,0,3,0.3082637
0.6222951007715146,0.3872511924442295,2013,13-245,2013-04-04,3,4,0,0,3,0.3082637
0.5864199974171755,0.34388841337076015,2013,13-245,2013-04-11,4,5,0,0,3,0.3082637
0.5864199974171755,0.34388841337076015,2013,13-245,2013-04-18,5,6,0,0,3,0.3082637
0.540981411040539,0.2926608870914126,2013,13-245,2013-04-25,6,7,0,0,3,0.3082637
0.540981411040539,0.2926608870914126,2013,13-245,2013-05-02,7,8,0,0,3,0.3082637
0.5338036188348457,0.2849463034811773,2013,13-245,2013-05-09,8,9,0,0,3,0.3082637
0.5338036188348457,0.2849463034811773,2013,13-245,2013-05-13,9,10,0,0,3,0.3082637
0.5372647151468037,0.28865337414177616,2013,13-104,2013-03-24,1,2,0,0,3,0.356546
0.5372647151468037,0.28865337414177616,2013,13-104,2013-03-31,2,3,0,1,3,0.356546
0.6222951007715146,0.3872511924442295,2013,13-104,2013-04-03,3,4,1,1,3,0.356546
0.5372647151468037,0.28865337414177616,2013,13-813,2013-03-14,1,2,0,0,3,0.1908078
0.5372647151468037,0.28865337414177616,2013,13-813,2013-03-21,2,3,0,0,3,0.1908078
0.5372647151468037,0.28865337414177616,2013,13-813,2013-03-28,3,4,0,0,3,0.1908078
0.6222951007715146,0.3872511924442295,2013,13-813,2013-04-04,4,5,0,0,3,0.1908078
0.5864199974171755,0.34388841337076015,2013,13-813,2013-04-11,5,6,0,0,3,0.1908078
0.5864199974171755,0.34388841337076015,2013,13-813,2013-04-18,6,7,0,0,3,0.1908078
0.540981411040539,0.2926608870914126,2013,13-813,2013-04-25,7,8,0,0,3,0.1908078
0.540981411040539,0.2926608870914126,2013,13-813,2013-05-02,8,9,0,0,3,0.1908078
0.540981411040539,0.2926608870914126,2013,13-813,2013-05-06,9,10,0,0,3,0.1908078
0.5372647151468037,0.28865337414177616,2013,13-727,2013-03-14,1,2,0,0,6,0.1494893
0.5372647151468037,0.28865337414177616,2013,13-727,2013-03-21,2,3,0,0,6,0.1494893
0.5372647151468037,0.28865337414177616,2013,13-727,2013-03-28,3,4,0,1,6,0.1494893
0.6222951007715146,0.3872511924442295,2013,13-727,2013-04-04,4,5,1,0,6,0.1494893
0.5864199974171755,0.34388841337076015,2013,13-727,2013-04-11,5,6,1,0,6,0.1494893
0.5864199974171755,0.34388841337076015,2013,13-727,2013-04-18,6,7,1,0,6,0.1494893
0.540981411040539,0.2926608870914126,2013,13-727,2013-04-25,7,8,1,0,6,0.1494893
0.540981411040539,0.2926608870914126,2013,13-727,2013-05-02,8,9,1,0,6,0.1494893
0.540981411040539,0.2926608870914126,2013,13-727,2013-05-06,9,10,1,1,6,0.1494893
0.7322930529583231,0.5362531154110215,2011,11-0808,2011-02-22,1,2,0,0,3,0.7953955
1.6263716749756014,2.6450848251629435,2011,11-0808,2011-03-01,2,3,0,0,3,0.7953955
2.3661343571646,5.598591796154734,2011,11-0808,2011-03-08,3,4,0,0,3,0.7953955
2.3661343571646,5.598591796154734,2011,11-0808,2011-03-15,4,5,0,0,3,0.7953955
3.5770047934507927,12.794963292369948,2011,11-0808,2011-03-22,5,6,0,0,3,0.7953955
3.591690850722692,12.900243167165096,2011,11-0808,2011-03-29,6,7,0,0,3,0.7953955
4.04549701114556,16.36604606718766,2011,11-0808,2011-04-05,7,8,0,0,3,0.7953955
3.92613688818506,15.414550864767465,2011,11-0808,2011-04-12,8,9,0,0,3,0.7953955
3.3904677901167926,11.495271835819446,2011,11-0808,2011-04-16,9,10,0,0,3,0.7953955
0.7322930529583231,0.5362531154110215,2011,11-0145,2011-02-25,1,2,0,0,3,0.8165615
1.6263716749756014,2.6450848251629435,2011,11-0145,2011-03-04,2,3,0,0,3,0.8165615
2.3661343571646,5.598591796154734,2011,11-0145,2011-03-11,3,4,0,0,3,0.8165615
2.3661343571646,5.598591796154734,2011,11-0145,2011-03-18,4,5,0,0,3,0.8165615
3.5770047934507927,12.794963292369948,2011,11-0145,2011-03-22,5,6,0,1,3,0.8165615
0.6695699396562788,0.4483239040913128,2018,18-764,2018-03-26,1,2,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-04-02,2,3,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-04-09,3,4,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-04-16,4,5,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-04-23,5,6,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-04-30,6,7,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-05-07,7,8,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-05-14,8,9,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-764,2018-05-18,9,10,0,0,3,0.2890516
0.6695699396562788,0.4483239040913128,2018,18-1401,2018-05-12,1,2,0,0,0,0.706067
0.6695699396562788,0.4483239040913128,2018,18-1401,2018-05-17,2,3,0,1,0,0.706067
0.6222951007715146,0.3872511924442295,2013,13-149,2013-04-03,1,2,0,1,6,0.4145775
0.5864199974171755,0.34388841337076015,2013,13-149,2013-04-09,2,3,1,1,6,0.4145775
0.5372647151468037,0.28865337414177616,2013,13-549,2013-03-20,1,2,0,0,3,0.2896936
0.5372647151468037,0.28865337414177616,2013,13-549,2013-03-27,2,3,0,0,3,0.2896936
0.6222951007715146,0.3872511924442295,2013,13-549,2013-04-03,3,4,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-549,2013-04-10,4,5,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-549,2013-04-17,5,6,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-549,2013-04-24,6,7,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-549,2013-05-01,7,8,0,0,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-549,2013-05-08,8,9,0,0,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-549,2013-05-12,9,10,0,0,3,0.2896936
2.3661343571646,5.598591796154734,2011,11-0879,2011-03-05,1,2,0,1,6,0.8380988
2.3661343571646,5.598591796154734,2011,11-0879,2011-03-12,2,3,1,0,6,0.8380988
3.5770047934507927,12.794963292369948,2011,11-0879,2011-03-19,3,4,1,0,6,0.8380988
3.591690850722692,12.900243167165096,2011,11-0879,2011-03-26,4,5,1,0,6,0.8380988
4.04549701114556,16.36604606718766,2011,11-0879,2011-04-02,5,6,1,0,6,0.8380988
3.92613688818506,15.414550864767465,2011,11-0879,2011-04-09,6,7,1,0,6,0.8380988
3.3904677901167926,11.495271835819446,2011,11-0879,2011-04-16,7,8,1,0,6,0.8380988
3.3904677901167926,11.495271835819446,2011,11-0879,2011-04-23,8,9,1,0,6,0.8380988
3.3904677901167926,11.495271835819446,2011,11-0879,2011-04-27,9,10,1,1,6,0.8380988
0.5372647151468037,0.28865337414177616,2013,13-705,2013-03-20,1,2,0,0,3,0.2896936
0.5372647151468037,0.28865337414177616,2013,13-705,2013-03-27,2,3,0,0,3,0.2896936
0.6222951007715146,0.3872511924442295,2013,13-705,2013-04-03,3,4,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-705,2013-04-10,4,5,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-705,2013-04-17,5,6,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-705,2013-04-24,6,7,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-705,2013-05-01,7,8,0,0,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-705,2013-05-08,8,9,0,1,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-705,2013-05-12,9,10,1,1,3,0.2896936
0.5372647151468037,0.28865337414177616,2013,13-286,2013-03-18,1,2,0,0,6,0.2172702
0.5372647151468037,0.28865337414177616,2013,13-286,2013-03-25,2,3,0,0,6,0.2172702
0.5372647151468037,0.28865337414177616,2013,13-286,2013-04-01,3,4,0,0,6,0.2172702
0.6222951007715146,0.3872511924442295,2013,13-286,2013-04-08,4,5,0,1,6,0.2172702
0.5864199974171755,0.34388841337076015,2013,13-286,2013-04-09,5,6,1,1,6,0.2172702
0.554729619655172,0.30772495092277174,2018,18-693,2018-03-17,1,2,0,0,3,0.1635286
0.588182702751939,0.3459588918165758,2018,18-693,2018-03-24,2,3,0,0,3,0.1635286
0.6695699396562788,0.4483239040913128,2018,18-693,2018-03-31,3,4,0,0,3,0.1635286
0.6695699396562788,0.4483239040913128,2018,18-693,2018-04-07,4,5,0,0,3,0.1635286
0.6695699396562788,0.4483239040913128,2018,18-693,2018-04-14,5,6,0,0,3,0.1635286
0.6695699396562788,0.4483239040913128,2018,18-693,2018-04-21,6,7,0,0,3,0.1635286
0.6695699396562788,0.4483239040913128,2018,18-693,2018-04-28,7,8,0,0,3,0.1635286
0.6695699396562788,0.4483239040913128,2018,18-693,2018-05-05,8,9,0,0,3,0.1635286
0.6695699396562788,0.4483239040913128,2018,18-693,2018-05-09,9,10,0,0,3,0.1635286
0.5372647151468037,0.28865337414177616,2013,13-806,2013-03-20,1,2,0,0,3,0.2896936
0.5372647151468037,0.28865337414177616,2013,13-806,2013-03-27,2,3,0,0,3,0.2896936
0.6222951007715146,0.3872511924442295,2013,13-806,2013-04-03,3,4,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-806,2013-04-10,4,5,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-806,2013-04-17,5,6,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-806,2013-04-24,6,7,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-806,2013-05-01,7,8,0,1,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-806,2013-05-08,8,9,1,0,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-806,2013-05-12,9,10,1,1,3,0.2896936
0.3921154421152318,0.1537545199452237,2014,14-0317,2014-03-20,1,2,0,0,6,0.07333599
0.3921154421152318,0.1537545199452237,2014,14-0317,2014-03-27,2,3,0,0,6,0.07333599
0.5743812775946552,0.32991385205126833,2014,14-0317,2014-04-03,3,4,0,1,6,0.07333599
0.5743812775946552,0.32991385205126833,2014,14-0317,2014-04-05,4,5,1,1,6,0.07333599
0.554729619655172,0.30772495092277174,2018,18-574,2018-03-14,1,2,0,0,3,0.1506276
0.588182702751939,0.3459588918165758,2018,18-574,2018-03-21,2,3,0,0,3,0.1506276
0.6695699396562788,0.4483239040913128,2018,18-574,2018-03-28,3,4,0,0,3,0.1506276
0.6695699396562788,0.4483239040913128,2018,18-574,2018-04-04,4,5,0,0,3,0.1506276
0.6695699396562788,0.4483239040913128,2018,18-574,2018-04-11,5,6,0,0,3,0.1506276
0.6695699396562788,0.4483239040913128,2018,18-574,2018-04-18,6,7,0,0,3,0.1506276
0.6695699396562788,0.4483239040913128,2018,18-574,2018-04-25,7,8,0,0,3,0.1506276
0.6695699396562788,0.4483239040913128,2018,18-574,2018-05-02,8,9,0,0,3,0.1506276
0.6695699396562788,0.4483239040913128,2018,18-574,2018-05-06,9,10,0,0,3,0.1506276
0.5372647151468037,0.28865337414177616,2013,13-605,2013-03-20,1,2,0,0,3,0.2896936
0.5372647151468037,0.28865337414177616,2013,13-605,2013-03-27,2,3,0,0,3,0.2896936
0.6222951007715146,0.3872511924442295,2013,13-605,2013-04-03,3,4,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-605,2013-04-10,4,5,0,0,3,0.2896936
0.5864199974171755,0.34388841337076015,2013,13-605,2013-04-17,5,6,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-605,2013-04-24,6,7,0,0,3,0.2896936
0.540981411040539,0.2926608870914126,2013,13-605,2013-05-01,7,8,0,0,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-605,2013-05-08,8,9,0,0,3,0.2896936
0.5338036188348457,0.2849463034811773,2013,13-605,2013-05-12,9,10,0,0,3,0.2896936
0.3921154421152318,0.1537545199452237,2014,14-0136,2014-03-15,1,2,0,0,6,0.03945795
0.3921154421152318,0.1537545199452237,2014,14-0136,2014-03-22,2,3,0,0,6,0.03945795
0.3921154421152318,0.1537545199452237,2014,14-0136,2014-03-29,3,4,0,0,6,0.03945795
0.5743812775946552,0.32991385205126833,2014,14-0136,2014-04-05,4,5,0,0,6,0.03945795
0.5743812775946552,0.32991385205126833,2014,14-0136,2014-04-12,5,6,0,0,6,0.03945795
0.5743812775946552,0.32991385205126833,2014,14-0136,2014-04-19,6,7,0,1,6,0.03945795
0.5743812775946552,0.32991385205126833,2014,14-0136,2014-04-26,7,8,1,0,6,0.03945795
0.5743812775946552,0.32991385205126833,2014,14-0136,2014-05-03,8,9,1,0,6,0.03945795
0.5743812775946552,0.32991385205126833,2014,14-0136,2014-05-07,9,10,1,1,6,0.03945795
0.7322930529583231,0.5362531154110215,2011,11-0549,2011-02-18,1,2,0,0,3,0.7493502
0.7322930529583231,0.5362531154110215,2011,11-0549,2011-02-25,2,3,0,0,3,0.7493502
1.6263716749756014,2.6450848251629435,2011,11-0549,2011-03-04,3,4,0,0,3,0.7493502
2.3661343571646,5.598591796154734,2011,11-0549,2011-03-11,4,5,0,0,3,0.7493502
2.3661343571646,5.598591796154734,2011,11-0549,2011-03-18,5,6,0,0,3,0.7493502
3.5770047934507927,12.794963292369948,2011,11-0549,2011-03-25,6,7,0,0,3,0.7493502
3.591690850722692,12.900243167165096,2011,11-0549,2011-04-01,7,8,0,0,3,0.7493502
4.04549701114556,16.36604606718766,2011,11-0549,2011-04-08,8,9,0,0,3,0.7493502
3.92613688818506,15.414550864767465,2011,11-0549,2011-04-12,9,10,0,0,3,0.7493502
0.6277773248320648,0.39410436957330386,2017,17-796,2017-03-03,1,2,0,0,3,0.2005303
