RefittedChl,RefittedChl_2,PROPORTIONALRANK,HatchAsync,Chl,Chl_2,SST,SST_2,Event,BroodReduction,NIDO,WORKYEAR,DATE,Time0,Time
-0.15778632160402548,0.024896523285328955,0.4360119,6,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-183,2007,2007-04-12,4,5
-0.1911607382220511,0.03654242783759955,0.4360119,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-183,2007,2007-04-19,5,6
-0.1911607382220511,0.03654242783759955,0.4360119,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-183,2007,2007-04-26,6,7
-0.1911607382220511,0.03654242783759955,0.4360119,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-183,2007,2007-05-03,7,8
-0.21511809286769373,0.0462757938790337,0.4360119,6,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-183,2007,2007-05-10,8,9
-0.21511809286769373,0.0462757938790337,0.4360119,6,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-183,2007,2007-05-14,9,10
-0.09327724135098704,0.008700643754050287,0.4892125,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-964,2009,2009-03-12,1,2
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-964,2009,2009-03-19,2,3
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-964,2009,2009-03-26,3,4
-0.05822139573905202,0.003389730921803305,0.4892125,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-964,2009,2009-04-02,4,5
-0.06200156174611388,0.0038441936589571723,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-964,2009,2009-04-09,5,6
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-964,2009,2009-04-16,6,7
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-964,2009,2009-04-23,7,8
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-964,2009,2009-04-30,8,9
-0.07248097551604116,0.0052534918117569575,0.4892125,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-964,2009,2009-05-04,9,10
-0.05822139573905202,0.003389730921803305,0.596548,4,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-872,2009,2009-03-24,1,2
-0.05822139573905202,0.003389730921803305,0.596548,4,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-872,2009,2009-03-31,2,3
-0.05822139573905202,0.003389730921803305,0.596548,4,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-872,2009,2009-04-07,3,4
-0.06200156174611388,0.0038441936589571723,0.596548,4,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-872,2009,2009-04-14,4,5
-0.07248097551604116,0.0052534918117569575,0.596548,4,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-872,2009,2009-04-21,5,6
-0.07248097551604116,0.0052534918117569575,0.596548,4,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-872,2009,2009-04-28,6,7
-0.07248097551604116,0.0052534918117569575,0.596548,4,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-872,2009,2009-05-05,7,8
-0.09807103392783335,0.00961792769567424,0.596548,4,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-872,2009,2009-05-12,8,9
-0.09807103392783335,0.00961792769567424,0.596548,4,0.6626547596248233,0.4391113304534324,28.656318573333333,821.1845941763689,0,0,09-872,2009,2009-05-16,9,10
-0.041199612991767956,0.001697408110671455,0.4768894,6,1.2012627095271955,1.4430320973006192,28.007079624,784.396509065076,0,0,12-720,2012,2012-05-15,1,2
-0.041199612991767956,0.001697408110671455,0.4768894,6,1.2012627095271955,1.4430320973006192,28.7911213675,828.9286695981151,0,0,12-720,2012,2012-05-22,2,3
-0.041199612991767956,0.001697408110671455,0.4768894,6,1.1443954024461416,1.3096408371398662,28.7911213675,828.9286695981151,0,0,12-720,2012,2012-05-29,3,4
-0.041199612991767956,0.001697408110671455,0.4768894,6,0.657265068582518,0.43199737037878205,28.7911213675,828.9286695981151,0,0,12-720,2012,2012-06-05,4,5
-0.041199612991767956,0.001697408110671455,0.4768894,6,0.5855142395953253,0.34282692476889204,29.579825226666667,874.9660604401457,0,0,12-720,2012,2012-06-12,5,6
-0.041199612991767956,0.001697408110671455,0.4768894,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,0,0,12-720,2012,2012-06-19,6,7
-0.055351376524476366,0.0030637748831543535,0.4768894,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,0,0,12-720,2012,2012-06-26,7,8
-0.1765766225981391,0.03117930364816565,0.4768894,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,0,0,12-720,2012,2012-07-03,8,9
-0.1765766225981391,0.03117930364816565,0.4768894,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,0,0,12-720,2012,2012-07-07,9,10
-0.05822139573905202,0.003389730921803305,0.5814455,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-922,2009,2009-03-21,1,2
-0.05822139573905202,0.003389730921803305,0.5814455,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-922,2009,2009-03-28,2,3
-0.05822139573905202,0.003389730921803305,0.5814455,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-922,2009,2009-04-04,3,4
-0.06200156174611388,0.0038441936589571723,0.5814455,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-922,2009,2009-04-11,4,5
-0.07248097551604116,0.0052534918117569575,0.5814455,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-922,2009,2009-04-18,5,6
-0.07248097551604116,0.0052534918117569575,0.5814455,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-922,2009,2009-04-25,6,7
-0.07248097551604116,0.0052534918117569575,0.5814455,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-922,2009,2009-05-02,7,8
-0.09807103392783335,0.00961792769567424,0.5814455,3,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-922,2009,2009-05-09,8,9
-0.09807103392783335,0.00961792769567424,0.5814455,3,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-922,2009,2009-05-13,9,10
-0.10159267153628006,0.010321070909878488,0.5727544,3,0.9199230641142668,0.8462584438893814,26.2231076125,687.6513728567555,0,0,17-681,2017,2017-04-10,1,2
-0.10159267153628006,0.010321070909878488,0.5727544,3,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,0,0,17-681,2017,2017-04-17,2,3
-0.10159267153628006,0.010321070909878488,0.5727544,3,0.647364095075653,0.41908027159311906,26.24997342,689.0611045507065,0,0,17-681,2017,2017-04-24,3,4
-0.10228620266111205,0.010462467254830085,0.5727544,3,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,0,0,17-681,2017,2017-05-01,4,5
-0.10228620266111205,0.010462467254830085,0.5727544,3,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,0,1,17-681,2017,2017-05-05,5,6
-0.05822139573905202,0.003389730921803305,0.5884574,6,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-006,2009,2009-03-25,1,2
-0.05822139573905202,0.003389730921803305,0.5884574,6,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-006,2009,2009-04-01,2,3
-0.05822139573905202,0.003389730921803305,0.5884574,6,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-006,2009,2009-04-08,3,4
-0.06200156174611388,0.0038441936589571723,0.5884574,6,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-006,2009,2009-04-15,4,5
-0.07248097551604116,0.0052534918117569575,0.5884574,6,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-006,2009,2009-04-22,5,6
-0.07248097551604116,0.0052534918117569575,0.5884574,6,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-006,2009,2009-04-29,6,7
-0.07248097551604116,0.0052534918117569575,0.5884574,6,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-006,2009,2009-05-06,7,8
-0.09807103392783335,0.00961792769567424,0.5884574,6,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-006,2009,2009-05-13,8,9
-0.09807103392783335,0.00961792769567424,0.5884574,6,0.6626547596248233,0.4391113304534324,28.656318573333333,821.1845941763689,0,0,09-006,2009,2009-05-17,9,10
-0.20643941570074137,0.042617232354863505,0.1007428,6,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-136,2013,2013-03-09,1,2
-0.14227145835396637,0.02024116786216439,0.1007428,6,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-136,2013,2013-03-16,2,3
-0.14227145835396637,0.02024116786216439,0.1007428,6,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-136,2013,2013-03-23,3,4
-0.14227145835396637,0.02024116786216439,0.1007428,6,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-136,2013,2013-03-30,4,5
-0.14227145835396637,0.02024116786216439,0.1007428,6,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-136,2013,2013-04-06,5,6
-0.14227145835396637,0.02024116786216439,0.1007428,6,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-136,2013,2013-04-13,6,7
-0.14227145835396637,0.02024116786216439,0.1007428,6,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-136,2013,2013-04-20,7,8
-0.10698234857629253,0.01144522290689936,0.1007428,6,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-136,2013,2013-04-27,8,9
-0.18527910457961178,0.034328346593822716,0.1007428,6,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-136,2013,2013-05-01,9,10
-0.17311750009239327,0.029969668838239785,0.03181969,10,0.5061379966122337,0.2561756716146455,26.115229468333332,682.0052101837057,0,1,17-139,2017,2017-02-25,1,2
-0.17311750009239327,0.029969668838239785,0.03181969,10,0.6277773248320648,0.39410436957330386,26.09067267,680.723200373085,1,1,17-139,2017,2017-03-04,2,3
-0.07516542579120165,0.005649841234372643,0.6180556,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-132,2007,2007-03-31,1,2
-0.15778632160402548,0.024896523285328955,0.6180556,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,1,07-132,2007,2007-04-07,2,3
-0.15778632160402548,0.024896523285328955,0.6180556,6,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,1,1,07-132,2007,2007-04-10,3,4
-0.2249323226880308,0.05059454978983241,0.2513207,0,0.462953,0.214325480209,26.296893115,691.5265875017344,0,0,10-276,2010,2010-05-04,1,2
-0.2249323226880308,0.05059454978983241,0.2513207,0,0.462953,0.214325480209,27.089694476000002,733.851546803025,0,0,10-276,2010,2010-05-11,2,3
-0.2249323226880308,0.05059454978983241,0.2513207,0,0.462953,0.214325480209,28.070553455000002,787.9559712700126,0,0,10-276,2010,2010-05-18,3,4
-0.1989226438266934,0.03957021822700152,0.2513207,0,0.462953,0.214325480209,28.396783228,806.3772976980221,0,1,10-276,2010,2010-05-25,4,5
-0.2033156836623258,0.041337267223078934,0.2513207,0,0.462953,0.214325480209,28.396783228,806.3772976980221,1,0,10-276,2010,2010-06-01,5,6
-0.2033156836623258,0.041337267223078934,0.2513207,0,0.462953,0.214325480209,28.396783228,806.3772976980221,1,0,10-276,2010,2010-06-08,6,7
-0.20836991641648753,0.043418022067414,0.2513207,0,0.49827775316126277,0.2482807192954363,28.396783228,806.3772976980221,1,0,10-276,2010,2010-06-15,7,8
-0.20836991641648753,0.043418022067414,0.2513207,0,0.3875665871721413,0.150207859492261,28.758930158000002,827.076063832722,1,0,10-276,2010,2010-06-22,8,9
-0.20836991641648753,0.043418022067414,0.2513207,0,0.3875665871721413,0.150207859492261,29.732825711666667,884.0409248003465,1,1,10-276,2010,2010-06-26,9,10
-0.14227145835396637,0.02024116786216439,0.2172702,6,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-062,2013,2013-03-18,1,2
-0.14227145835396637,0.02024116786216439,0.2172702,6,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-062,2013,2013-03-25,2,3
-0.14227145835396637,0.02024116786216439,0.2172702,6,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,1,13-062,2013,2013-04-01,3,4
-0.14227145835396637,0.02024116786216439,0.2172702,6,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,1,1,13-062,2013,2013-04-06,4,5
-0.09327724135098704,0.008700643754050287,0.5226537,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-743,2009,2009-03-15,1,2
-0.05822139573905202,0.003389730921803305,0.5226537,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-743,2009,2009-03-22,2,3
-0.05822139573905202,0.003389730921803305,0.5226537,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-743,2009,2009-03-29,3,4
-0.05822139573905202,0.003389730921803305,0.5226537,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-743,2009,2009-04-05,4,5
-0.06200156174611388,0.0038441936589571723,0.5226537,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-743,2009,2009-04-12,5,6
-0.07248097551604116,0.0052534918117569575,0.5226537,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-743,2009,2009-04-19,6,7
-0.07248097551604116,0.0052534918117569575,0.5226537,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-743,2009,2009-04-26,7,8
-0.07248097551604116,0.0052534918117569575,0.5226537,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-743,2009,2009-05-03,8,9
-0.09807103392783335,0.00961792769567424,0.5226537,3,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-743,2009,2009-05-07,9,10
-0.09327724135098704,0.008700643754050287,0.5453075,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-808,2009,2009-03-18,1,2
-0.05822139573905202,0.003389730921803305,0.5453075,3,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-808,2009,2009-03-25,2,3
-0.05822139573905202,0.003389730921803305,0.5453075,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-808,2009,2009-04-01,3,4
-0.05822139573905202,0.003389730921803305,0.5453075,3,0.9919944810755342,0.9840530504843185,26.35646062,694.6630164136108,0,0,09-808,2009,2009-04-08,4,5
-0.06200156174611388,0.0038441936589571723,0.5453075,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-808,2009,2009-04-15,5,6
-0.07248097551604116,0.0052534918117569575,0.5453075,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-808,2009,2009-04-22,6,7
-0.07248097551604116,0.0052534918117569575,0.5453075,3,0.9727311522387908,0.9462058945358056,26.35646062,694.6630164136108,0,0,09-808,2009,2009-04-29,7,8
-0.07248097551604116,0.0052534918117569575,0.5453075,3,0.9727311522387908,0.9462058945358056,26.742738414,715.1740578796313,0,0,09-808,2009,2009-05-06,8,9
-0.09807103392783335,0.00961792769567424,0.5453075,3,0.9727311522387908,0.9462058945358056,27.641909262,764.0751476486413,0,0,09-808,2009,2009-05-10,9,10
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-519,2013,2013-03-17,1,2
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,1,13-519,2013,2013-03-24,2,3
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,1,0,13-519,2013,2013-03-31,3,4
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,1,0,13-519,2013,2013-04-07,4,5
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,1,0,13-519,2013,2013-04-14,5,6
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,1,0,13-519,2013,2013-04-21,6,7
-0.10698234857629253,0.01144522290689936,0.2441968,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,1,0,13-519,2013,2013-04-28,7,8
-0.18527910457961178,0.034328346593822716,0.2441968,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,1,0,13-519,2013,2013-05-05,8,9
-0.19420683485983156,0.03771629470627389,0.2441968,3,0.5338036188348457,0.2849463034811773,27.124261295,735.725550799435,1,1,13-519,2013,2013-05-09,9,10
-0.2249323226880308,0.05059454978983241,0.1660377,6,0.462953,0.214325480209,26.296893115,691.5265875017344,0,1,10-122,2010,2010-04-19,1,2
-0.2249323226880308,0.05059454978983241,0.1660377,6,0.462953,0.214325480209,26.296893115,691.5265875017344,1,0,10-122,2010,2010-04-26,2,3
-0.2249323226880308,0.05059454978983241,0.1660377,6,0.462953,0.214325480209,26.296893115,691.5265875017344,1,0,10-122,2010,2010-05-03,3,4
-0.2249323226880308,0.05059454978983241,0.1660377,6,0.462953,0.214325480209,27.089694476000002,733.851546803025,1,0,10-122,2010,2010-05-10,4,5
-0.2249323226880308,0.05059454978983241,0.1660377,6,0.462953,0.214325480209,28.070553455000002,787.9559712700126,1,0,10-122,2010,2010-05-17,5,6
-0.1989226438266934,0.03957021822700152,0.1660377,6,0.462953,0.214325480209,28.396783228,806.3772976980221,1,0,10-122,2010,2010-05-24,6,7
-0.2033156836623258,0.041337267223078934,0.1660377,6,0.462953,0.214325480209,28.396783228,806.3772976980221,1,0,10-122,2010,2010-05-31,7,8
-0.2033156836623258,0.041337267223078934,0.1660377,6,0.462953,0.214325480209,28.396783228,806.3772976980221,1,0,10-122,2010,2010-06-07,8,9
-0.20836991641648753,0.043418022067414,0.1660377,6,0.49827775316126277,0.2482807192954363,28.396783228,806.3772976980221,1,1,10-122,2010,2010-06-11,9,10
-0.20470187980828247,0.041902859597044526,0.8059617,3,0.4230598394113346,0.17897962772274426,29.450961466,867.3591312718169,0,0,19-1409,2019,2019-06-21,1,2
-0.20470187980828247,0.041902859597044526,0.8059617,3,0.4230598394113346,0.17897962772274426,30.253950948,915.3015479639901,0,0,19-1409,2019,2019-06-28,2,3
-0.22520386339655313,0.050716780088733364,0.8059617,3,0.4230598394113346,0.17897962772274426,30.84745767,951.5656447024419,0,1,19-1409,2019,2019-07-05,3,4
