Wind,Wind_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
3.746031746,14.032753842039808,2008,08-390,2008-04-15,8,9,0,0,3,0.6813031
3.746031746,14.032753842039808,2008,08-390,2008-04-19,9,10,0,0,3,0.6813031
5,25,2007,07-594,2007-04-02,1,2,0,0,6,0.6512897
5,25,2007,07-594,2007-04-09,2,3,0,0,6,0.6512897
5,25,2007,07-594,2007-04-16,3,4,0,0,6,0.6512897
3.5963675414000003,12.933859492835483,2007,07-594,2007-04-23,4,5,0,0,6,0.6512897
3.5963675414000003,12.933859492835483,2007,07-594,2007-04-30,5,6,0,0,6,0.6512897
3.5963675414000003,12.933859492835483,2007,07-594,2007-05-07,6,7,0,0,6,0.6512897
3.5963675414000003,12.933859492835483,2007,07-594,2007-05-14,7,8,0,0,6,0.6512897
3.0414059952,9.250150427638502,2007,07-594,2007-05-21,8,9,0,0,6,0.6512897
3.0414059952,9.250150427638502,2007,07-594,2007-05-25,9,10,0,0,6,0.6512897
3.702812405,13.710819706621884,1997,97-987,1997-04-23,1,2,0,1,6,0.7776163
3.702812405,13.710819706621884,1997,97-987,1997-04-25,2,3,1,1,6,0.7776163
3.7830985916,14.311834953765903,2004,04-208,2004-03-19,1,2,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-03-26,2,3,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-04-02,3,4,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-04-09,4,5,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-04-16,5,6,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-04-23,6,7,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-04-30,7,8,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-05-07,8,9,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-208,2004-05-11,9,10,0,0,3,0.2338403
3.7830985916,14.311834953765903,2004,04-138,2004-03-22,1,2,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-03-29,2,3,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-04-05,3,4,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-04-12,4,5,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-04-19,5,6,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-04-26,6,7,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-05-03,7,8,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-05-10,8,9,0,0,0,0.4258555
5.54940476175,30.795893209733574,2004,04-138,2004-05-14,9,10,0,0,0,0.4258555
4.666666666666667,21.777777777777782,2009,09-306,2009-04-03,1,2,0,0,6,0.6558792
4.666666666666667,21.777777777777782,2009,09-306,2009-04-10,2,3,0,0,6,0.6558792
4.666666666666667,21.777777777777782,2009,09-306,2009-04-17,3,4,0,0,6,0.6558792
4.666666666666667,21.777777777777782,2009,09-306,2009-04-24,4,5,0,0,6,0.6558792
3.429552671333333,11.761831525449601,2009,09-306,2009-05-01,5,6,0,0,6,0.6558792
3.429552671333333,11.761831525449601,2009,09-306,2009-05-08,6,7,0,0,6,0.6558792
3.1172839506666667,9.717459229083982,2009,09-306,2009-05-15,7,8,0,0,6,0.6558792
3.1172839506666667,9.717459229083982,2009,09-306,2009-05-22,8,9,0,0,6,0.6558792
3.1172839506666667,9.717459229083982,2009,09-306,2009-05-26,9,10,0,0,6,0.6558792
5.54940476175,30.795893209733574,2004,04-876,2004-03-31,1,2,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-04-07,2,3,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-04-14,3,4,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-04-21,4,5,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-04-28,5,6,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-05-05,6,7,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-05-12,7,8,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-05-19,8,9,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-876,2004-05-23,9,10,0,0,4,0.5570342
4.416669608,19.506970426230875,2002,02-036,2002-04-19,1,2,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-036,2002-04-26,2,3,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-036,2002-05-03,3,4,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-036,2002-05-10,4,5,0,1,6,0.5971223
4.416669608,19.506970426230875,2002,02-036,2002-05-15,5,6,1,1,6,0.5971223
6.486167933,42.07037445507749,2001,01-804,2001-05-14,1,2,0,1,13,0.5565115
6.486167933,42.07037445507749,2001,01-804,2001-05-21,2,3,1,0,13,0.5565115
6.486167933,42.07037445507749,2001,01-804,2001-05-28,3,4,1,0,13,0.5565115
6.486167933,42.07037445507749,2001,01-804,2001-06-04,4,5,1,0,13,0.5565115
3.481308411,12.119508252499346,2001,01-804,2001-06-11,5,6,1,0,13,0.5565115
2.8763789582,8.273555911175718,2001,01-804,2001-06-18,6,7,1,0,13,0.5565115
2.8763789582,8.273555911175718,2001,01-804,2001-06-25,7,8,1,0,13,0.5565115
2.8763789582,8.273555911175718,2001,01-804,2001-07-02,8,9,1,0,13,0.5565115
2.8763789582,8.273555911175718,2001,01-804,2001-07-06,9,10,1,1,13,0.5565115
4.666666666666667,21.777777777777782,2009,09-177,2009-03-13,1,2,0,0,5,0.4708738
4.666666666666667,21.777777777777782,2009,09-177,2009-03-20,2,3,0,0,5,0.4708738
4.666666666666667,21.777777777777782,2009,09-177,2009-03-27,3,4,0,0,5,0.4708738
4.666666666666667,21.777777777777782,2009,09-177,2009-04-03,4,5,0,0,5,0.4708738
4.666666666666667,21.777777777777782,2009,09-177,2009-04-10,5,6,0,0,5,0.4708738
4.666666666666667,21.777777777777782,2009,09-177,2009-04-17,6,7,0,0,5,0.4708738
4.666666666666667,21.777777777777782,2009,09-177,2009-04-24,7,8,0,0,5,0.4708738
3.429552671333333,11.761831525449601,2009,09-177,2009-05-01,8,9,0,0,5,0.4708738
3.429552671333333,11.761831525449601,2009,09-177,2009-05-05,9,10,0,0,5,0.4708738
4.315059226428572,18.619736127586343,2002,02-228,2002-03-11,1,2,0,0,1,0.4576646
4.315059226428572,18.619736127586343,2002,02-228,2002-03-18,2,3,0,0,1,0.4576646
4.315059226428572,18.619736127586343,2002,02-228,2002-03-25,3,4,0,0,1,0.4576646
4.315059226428572,18.619736127586343,2002,02-228,2002-04-01,4,5,0,0,1,0.4576646
4.416669608,19.506970426230875,2002,02-228,2002-04-08,5,6,0,0,1,0.4576646
4.416669608,19.506970426230875,2002,02-228,2002-04-15,6,7,0,0,1,0.4576646
4.416669608,19.506970426230875,2002,02-228,2002-04-22,7,8,0,0,1,0.4576646
4.416669608,19.506970426230875,2002,02-228,2002-04-29,8,9,0,0,1,0.4576646
4.416669608,19.506970426230875,2002,02-228,2002-05-03,9,10,0,0,1,0.4576646
3.7830985916,14.311834953765903,2004,04-377,2004-03-20,1,2,0,0,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-03-27,2,3,0,1,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-04-03,3,4,1,0,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-04-10,4,5,1,0,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-04-17,5,6,1,0,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-04-24,6,7,1,0,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-05-01,7,8,1,0,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-05-08,8,9,1,0,3,0.2675855
5.54940476175,30.795893209733574,2004,04-377,2004-05-12,9,10,1,1,3,0.2675855
5.54940476175,30.795893209733574,2004,04-694,2004-04-08,1,2,0,0,8,0.6511407
5.54940476175,30.795893209733574,2004,04-694,2004-04-15,2,3,0,0,8,0.6511407
5.54940476175,30.795893209733574,2004,04-694,2004-04-22,3,4,0,0,8,0.6511407
5.54940476175,30.795893209733574,2004,04-694,2004-04-29,4,5,0,0,8,0.6511407
5.54940476175,30.795893209733574,2004,04-694,2004-05-06,5,6,0,0,8,0.6511407
5.54940476175,30.795893209733574,2004,04-694,2004-05-13,6,7,0,0,8,0.6511407
5.54940476175,30.795893209733574,2004,04-694,2004-05-20,7,8,0,0,8,0.6511407
5.2138100524999995,27.18381526355005,2004,04-694,2004-05-27,8,9,0,0,8,0.6511407
5.2138100524999995,27.18381526355005,2004,04-694,2004-05-31,9,10,0,0,8,0.6511407
5.1212467532,26.227168307161545,2010,10-362,2010-05-13,1,2,0,0,3,0.32
5.1212467532,26.227168307161545,2010,10-362,2010-05-20,2,3,0,0,3,0.32
5.1212467532,26.227168307161545,2010,10-362,2010-05-27,3,4,0,0,3,0.32
5.1212467532,26.227168307161545,2010,10-362,2010-06-03,4,5,0,0,3,0.32
5.1212467532,26.227168307161545,2010,10-362,2010-06-10,5,6,0,0,3,0.32
5.1212467532,26.227168307161545,2010,10-362,2010-06-17,6,7,0,0,3,0.32
5.1212467532,26.227168307161545,2010,10-362,2010-06-24,7,8,0,0,3,0.32
3.6666666666666665,13.444444444444443,2010,10-362,2010-07-01,8,9,0,1,3,0.32
3.6666666666666665,13.444444444444443,2010,10-362,2010-07-05,9,10,1,1,3,0.32
6.486167933,42.07037445507749,2001,01-1193,2001-05-19,1,2,0,0,4,0.6632773
6.486167933,42.07037445507749,2001,01-1193,2001-05-26,2,3,0,0,4,0.6632773
6.486167933,42.07037445507749,2001,01-1193,2001-06-02,3,4,0,0,4,0.6632773
6.486167933,42.07037445507749,2001,01-1193,2001-06-09,4,5,0,0,4,0.6632773
3.481308411,12.119508252499346,2001,01-1193,2001-06-16,5,6,0,0,4,0.6632773
2.8763789582,8.273555911175718,2001,01-1193,2001-06-23,6,7,0,0,4,0.6632773
2.8763789582,8.273555911175718,2001,01-1193,2001-06-30,7,8,0,0,4,0.6632773
2.8763789582,8.273555911175718,2001,01-1193,2001-07-07,8,9,0,0,4,0.6632773
4.1285557507499995,17.044972587050893,2001,01-1193,2001-07-11,9,10,0,0,4,0.6632773
5.90318420425,34.8475837493067,2003,03-322,2003-06-08,1,2,0,0,4,0.342216
5.90318420425,34.8475837493067,2003,03-322,2003-06-15,2,3,0,1,4,0.342216
6.486167933,42.07037445507749,2001,01-794,2001-04-28,1,2,0,0,3,0.540086
6.486167933,42.07037445507749,2001,01-794,2001-05-05,2,3,0,0,3,0.540086
6.486167933,42.07037445507749,2001,01-794,2001-05-12,3,4,0,0,3,0.540086
6.486167933,42.07037445507749,2001,01-794,2001-05-19,4,5,0,0,3,0.540086
6.486167933,42.07037445507749,2001,01-794,2001-05-26,5,6,0,0,3,0.540086
6.486167933,42.07037445507749,2001,01-794,2001-06-02,6,7,0,0,3,0.540086
6.486167933,42.07037445507749,2001,01-794,2001-06-09,7,8,0,1,3,0.540086
3.481308411,12.119508252499346,2001,01-794,2001-06-16,8,9,1,0,3,0.540086
2.8763789582,8.273555911175718,2001,01-794,2001-06-20,9,10,1,1,3,0.540086
6.2514204545,39.08025769894098,2000,00-540,2000-03-01,1,2,0,0,2,0.6009732
6.2514204545,39.08025769894098,2000,00-540,2000-03-08,2,3,0,0,2,0.6009732
6.2514204545,39.08025769894098,2000,00-540,2000-03-15,3,4,0,0,2,0.6009732
6.2514204545,39.08025769894098,2000,00-540,2000-03-22,4,5,0,0,2,0.6009732
6.2514204545,39.08025769894098,2000,00-540,2000-03-29,5,6,0,0,2,0.6009732
6.2514204545,39.08025769894098,2000,00-540,2000-04-05,6,7,0,0,2,0.6009732
6.2514204545,39.08025769894098,2000,00-540,2000-04-12,7,8,0,0,2,0.6009732
6.2514204545,39.08025769894098,2000,00-540,2000-04-19,8,9,0,0,2,0.6009732
3.7271041872,13.891305622243774,2000,00-540,2000-04-23,9,10,0,0,2,0.6009732
5.04365836,25.43848965239789,2005,05-511,2005-05-02,1,2,0,0,6,0.03977798
5.04365836,25.43848965239789,2005,05-511,2005-05-09,2,3,0,0,6,0.03977798
5.04365836,25.43848965239789,2005,05-511,2005-05-16,3,4,0,0,6,0.03977798
5.04365836,25.43848965239789,2005,05-511,2005-05-23,4,5,0,0,6,0.03977798
5.04365836,25.43848965239789,2005,05-511,2005-05-30,5,6,0,0,6,0.03977798
5.3055555555,28.148919752496912,2005,05-511,2005-06-06,6,7,0,0,6,0.03977798
5.3055555555,28.148919752496912,2005,05-511,2005-06-13,7,8,0,0,6,0.03977798
5.3055555555,28.148919752496912,2005,05-511,2005-06-20,8,9,0,0,6,0.03977798
5.3055555555,28.148919752496912,2005,05-511,2005-06-24,9,10,0,0,6,0.03977798
5.2925223422,28.01079274268617,2012,12-807,2012-02-05,1,2,0,0,1,0.1914428
5.2925223422,28.01079274268617,2012,12-807,2012-02-12,2,3,0,0,1,0.1914428
5.2925223422,28.01079274268617,2012,12-807,2012-02-19,3,4,0,0,1,0.1914428
5.2925223422,28.01079274268617,2012,12-807,2012-02-26,4,5,0,0,1,0.1914428
5.2925223422,28.01079274268617,2012,12-807,2012-03-04,5,6,0,0,1,0.1914428
4.190476190333333,17.560090701750568,2012,12-807,2012-03-11,6,7,0,1,1,0.1914428
4.190476190333333,17.560090701750568,2012,12-807,2012-03-18,7,8,1,0,1,0.1914428
4.190476190333333,17.560090701750568,2012,12-807,2012-03-25,8,9,1,0,1,0.1914428
4.190476190333333,17.560090701750568,2012,12-807,2012-03-29,9,10,1,1,1,0.1914428
6.2514204545,39.08025769894098,2000,00-487,2000-03-23,1,2,0,0,3,0.709489
6.2514204545,39.08025769894098,2000,00-487,2000-03-30,2,3,0,0,3,0.709489
6.2514204545,39.08025769894098,2000,00-487,2000-04-06,3,4,0,0,3,0.709489
6.2514204545,39.08025769894098,2000,00-487,2000-04-13,4,5,0,0,3,0.709489
6.2514204545,39.08025769894098,2000,00-487,2000-04-20,5,6,0,0,3,0.709489
3.7271041872,13.891305622243774,2000,00-487,2000-04-27,6,7,0,0,3,0.709489
3.428571429,11.7551020437551,2000,00-487,2000-05-04,7,8,0,0,3,0.709489
3.428571429,11.7551020437551,2000,00-487,2000-05-11,8,9,0,0,3,0.709489
3.669947327,13.468513382954445,2000,00-487,2000-05-15,9,10,0,0,3,0.709489
3.7830985916,14.311834953765903,2004,04-263,2004-03-19,1,2,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-03-26,2,3,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-04-02,3,4,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-04-09,4,5,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-04-16,5,6,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-04-23,6,7,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-04-30,7,8,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-05-07,8,9,0,0,3,0.2338403
5.54940476175,30.795893209733574,2004,04-263,2004-05-11,9,10,0,0,3,0.2338403
5.04365836,25.43848965239789,2005,05-155,2005-05-14,1,2,0,0,3,0.1036078
5.04365836,25.43848965239789,2005,05-155,2005-05-21,2,3,0,0,3,0.1036078
5.04365836,25.43848965239789,2005,05-155,2005-05-28,3,4,0,0,3,0.1036078
5.3055555555,28.148919752496912,2005,05-155,2005-06-04,4,5,0,1,3,0.1036078
5.3055555555,28.148919752496912,2005,05-155,2005-06-11,5,6,1,0,3,0.1036078
5.3055555555,28.148919752496912,2005,05-155,2005-06-18,6,7,1,0,3,0.1036078
6.323114052,39.98177131459986,2005,05-155,2005-06-25,7,8,1,0,3,0.1036078
6.323114052,39.98177131459986,2005,05-155,2005-07-02,8,9,1,0,3,0.1036078
6.323114052,39.98177131459986,2005,05-155,2005-07-06,9,10,1,1,3,0.1036078
5.90625,34.8837890625,2013,13-860,2013-03-20,1,2,0,0,6,0.2441968
5.90625,34.8837890625,2013,13-860,2013-03-27,2,3,0,0,6,0.2441968
5.90625,34.8837890625,2013,13-860,2013-04-03,3,4,0,1,6,0.2441968
5.90625,34.8837890625,2013,13-860,2013-04-10,4,5,1,0,6,0.2441968
5.90625,34.8837890625,2013,13-860,2013-04-17,5,6,1,0,6,0.2441968
5.90625,34.8837890625,2013,13-860,2013-04-20,6,7,1,1,6,0.2441968
6.486167933,42.07037445507749,2001,01-598,2001-04-15,1,2,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-04-22,2,3,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-04-29,3,4,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-05-06,4,5,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-05-13,5,6,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-05-20,6,7,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-05-27,7,8,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-06-03,8,9,0,0,6,0.399296
6.486167933,42.07037445507749,2001,01-598,2001-06-07,9,10,0,0,6,0.399296
5.54940476175,30.795893209733574,2004,04-1076,2004-05-08,1,2,0,1,6,0.9006654
5.54940476175,30.795893209733574,2004,04-1076,2004-05-15,2,3,1,0,6,0.9006654
5.54940476175,30.795893209733574,2004,04-1076,2004-05-22,3,4,1,0,6,0.9006654
5.2138100524999995,27.18381526355005,2004,04-1076,2004-05-29,4,5,1,0,6,0.9006654
5.2138100524999995,27.18381526355005,2004,04-1076,2004-06-05,5,6,1,0,6,0.9006654
5.2138100524999995,27.18381526355005,2004,04-1076,2004-06-12,6,7,1,0,6,0.9006654
5.2138100524999995,27.18381526355005,2004,04-1076,2004-06-15,7,8,1,1,6,0.9006654
6.5,42.25,2010,10-123,2010-03-17,1,2,0,0,0,0.09735849
6.5,42.25,2010,10-123,2010-03-24,2,3,0,1,0,0.09735849
6.5,42.25,2010,10-123,2010-03-31,3,4,1,0,0,0.09735849
6.5,42.25,2010,10-123,2010-04-07,4,5,1,0,0,0.09735849
6.5,42.25,2010,10-123,2010-04-14,5,6,1,0,0,0.09735849
5.69522932,32.43563700738766,2010,10-123,2010-04-21,6,7,1,0,0,0.09735849
5.1212467532,26.227168307161545,2010,10-123,2010-04-28,7,8,1,0,0,0.09735849
5.1212467532,26.227168307161545,2010,10-123,2010-05-05,8,9,1,0,0,0.09735849
5.1212467532,26.227168307161545,2010,10-123,2010-05-09,9,10,1,1,0,0.09735849
5.04365836,25.43848965239789,2005,05-336,2005-05-20,1,2,0,0,3,0.2220166
5.04365836,25.43848965239789,2005,05-336,2005-05-27,2,3,0,0,3,0.2220166
5.04365836,25.43848965239789,2005,05-336,2005-06-03,3,4,0,0,3,0.2220166
5.3055555555,28.148919752496912,2005,05-336,2005-06-10,4,5,0,0,3,0.2220166
5.3055555555,28.148919752496912,2005,05-336,2005-06-17,5,6,0,0,3,0.2220166
5.3055555555,28.148919752496912,2005,05-336,2005-06-24,6,7,0,0,3,0.2220166
6.323114052,39.98177131459986,2005,05-336,2005-07-01,7,8,0,0,3,0.2220166
6.323114052,39.98177131459986,2005,05-336,2005-07-08,8,9,0,0,3,0.2220166
6.323114052,39.98177131459986,2005,05-336,2005-07-12,9,10,0,0,3,0.2220166
5.9392756680000005,35.274995460496854,2006,06-738,2006-03-06,1,2,0,0,0,0.7238734
5.9392756680000005,35.274995460496854,2006,06-738,2006-03-13,2,3,0,0,0,0.7238734
5.9392756680000005,35.274995460496854,2006,06-738,2006-03-20,3,4,0,0,0,0.7238734
5.9392756680000005,35.274995460496854,2006,06-738,2006-03-27,4,5,0,0,0,0.7238734
5.9392756680000005,35.274995460496854,2006,06-738,2006-04-03,5,6,0,0,0,0.7238734
5.9392756680000005,35.274995460496854,2006,06-738,2006-04-10,6,7,0,0,0,0.7238734
4.738118070833333,22.449762853157385,2006,06-738,2006-04-17,7,8,0,0,0,0.7238734
4.738118070833333,22.449762853157385,2006,06-738,2006-04-24,8,9,0,0,0,0.7238734
4.738118070833333,22.449762853157385,2006,06-738,2006-04-28,9,10,0,0,0,0.7238734
3.2349029083333334,10.464596826343458,1998,98-810,1998-06-10,1,2,0,0,9,0.790378
3.2349029083333334,10.464596826343458,1998,98-810,1998-06-17,2,3,0,0,9,0.790378
3.2349029083333334,10.464596826343458,1998,98-810,1998-06-24,3,4,0,0,9,0.790378
3.2349029083333334,10.464596826343458,1998,98-810,1998-07-01,4,5,0,0,9,0.790378
3.2349029083333334,10.464596826343458,1998,98-810,1998-07-08,5,6,0,1,9,0.790378
4.133426144,17.085211687902714,1998,98-810,1998-07-15,6,7,1,0,9,0.790378
4.133426144,17.085211687902714,1998,98-810,1998-07-16,7,8,1,1,9,0.790378
4.416669608,19.506970426230875,2002,02-310,2002-04-19,1,2,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-310,2002-04-26,2,3,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-310,2002-05-03,3,4,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-310,2002-05-10,4,5,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-310,2002-05-17,5,6,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-310,2002-05-24,6,7,0,0,6,0.5971223
4.416669608,19.506970426230875,2002,02-310,2002-05-31,7,8,0,0,6,0.5971223
4,16,2002,02-310,2002-06-07,8,9,0,0,6,0.5971223
4,16,2002,02-310,2002-06-11,9,10,0,0,6,0.5971223
5.04365836,25.43848965239789,2005,05-090,2005-05-04,1,2,0,1,9,0.03700278
5.04365836,25.43848965239789,2005,05-090,2005-05-11,2,3,1,0,9,0.03700278
5.04365836,25.43848965239789,2005,05-090,2005-05-18,3,4,1,0,9,0.03700278
5.04365836,25.43848965239789,2005,05-090,2005-05-25,4,5,1,0,9,0.03700278
5.04365836,25.43848965239789,2005,05-090,2005-06-01,5,6,1,0,9,0.03700278
5.3055555555,28.148919752496912,2005,05-090,2005-06-08,6,7,1,0,9,0.03700278
5.3055555555,28.148919752496912,2005,05-090,2005-06-15,7,8,1,0,9,0.03700278
5.3055555555,28.148919752496912,2005,05-090,2005-06-22,8,9,1,0,9,0.03700278
6.323114052,39.98177131459986,2005,05-090,2005-06-26,9,10,1,1,9,0.03700278
5.54940476175,30.795893209733574,2004,04-929,2004-04-11,1,2,0,0,3,0.7590304
5.54940476175,30.795893209733574,2004,04-929,2004-04-18,2,3,0,0,3,0.7590304
5.54940476175,30.795893209733574,2004,04-929,2004-04-25,3,4,0,0,3,0.7590304
5.54940476175,30.795893209733574,2004,04-929,2004-05-02,4,5,0,0,3,0.7590304
5.54940476175,30.795893209733574,2004,04-929,2004-05-09,5,6,0,0,3,0.7590304
5.54940476175,30.795893209733574,2004,04-929,2004-05-16,6,7,0,0,3,0.7590304
5.54940476175,30.795893209733574,2004,04-929,2004-05-23,7,8,0,0,3,0.7590304
5.2138100524999995,27.18381526355005,2004,04-929,2004-05-30,8,9,0,0,3,0.7590304
5.2138100524999995,27.18381526355005,2004,04-929,2004-06-03,9,10,0,0,3,0.7590304
3.669947327,13.468513382954445,2000,00-1126,2000-05-17,1,2,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-05-24,2,3,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-05-31,3,4,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-06-07,4,5,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-06-14,5,6,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-06-21,6,7,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-06-28,7,8,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-07-05,8,9,0,0,0,0.8666667
3.669947327,13.468513382954445,2000,00-1126,2000-07-09,9,10,0,0,0,0.8666667
6.486167933,42.07037445507749,2001,01-719,2001-05-07,1,2,0,0,12,0.4841611
6.486167933,42.07037445507749,2001,01-719,2001-05-14,2,3,0,1,12,0.4841611
6.486167933,42.07037445507749,2001,01-719,2001-05-21,3,4,1,0,12,0.4841611
6.486167933,42.07037445507749,2001,01-719,2001-05-28,4,5,1,0,12,0.4841611
6.486167933,42.07037445507749,2001,01-719,2001-06-04,5,6,1,0,12,0.4841611
3.481308411,12.119508252499346,2001,01-719,2001-06-11,6,7,1,0,12,0.4841611
2.8763789582,8.273555911175718,2001,01-719,2001-06-18,7,8,1,0,12,0.4841611
2.8763789582,8.273555911175718,2001,01-719,2001-06-25,8,9,1,0,12,0.4841611
2.8763789582,8.273555911175718,2001,01-719,2001-06-29,9,10,1,1,12,0.4841611
5.54940476175,30.795893209733574,2004,04-862,2004-03-31,1,2,0,0,10,0.3864068
5.54940476175,30.795893209733574,2004,04-862,2004-04-07,2,3,0,0,10,0.3864068
5.54940476175,30.795893209733574,2004,04-862,2004-04-14,3,4,0,0,10,0.3864068
5.54940476175,30.795893209733574,2004,04-862,2004-04-21,4,5,0,0,10,0.3864068
5.54940476175,30.795893209733574,2004,04-862,2004-04-28,5,6,0,0,10,0.3864068
5.54940476175,30.795893209733574,2004,04-862,2004-05-05,6,7,0,0,10,0.3864068
5.54940476175,30.795893209733574,2004,04-862,2004-05-12,7,8,0,0,10,0.3864068
